"Country name,Year,Shock category,Shock type,count"
"Equatorial Guinea,1997,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,1998,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,1999,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,2000,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,2000,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Equatorial Guinea,2001,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,2001,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Equatorial Guinea,2002,ECONOMIC,Currency Crises,0.0060307017543859654"
"Equatorial Guinea,2002,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Equatorial Guinea,2003,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Equatorial Guinea,2004,TECHNOLOGICAL,Fire (Miscellaneous),0.00922722029988466"
"Equatorial Guinea,2005,TECHNOLOGICAL,Air,0.00327210530229791"
"Equatorial Guinea,2005,TECHNOLOGICAL,Fire (Miscellaneous),0.00922722029988466"
"Equatorial Guinea,2006,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Equatorial Guinea,2008,TECHNOLOGICAL,Air,0.00327210530229791"
"Equatorial Guinea,2008,TECHNOLOGICAL,Water,0.0020456019557950405"
"Equatorial Guinea,2009,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Equatorial Guinea,2010,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Eritrea,1992,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,1993,CLIMATIC,Drought,0.013002364066193853"
"Eritrea,1993,CLIMATIC,Storm,0.002355712603062426"
"Eritrea,1993,ECONOMIC,Banking Crises,0.027046783625730996"
"Eritrea,1993,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,1993,TECHNOLOGICAL,Road,0.000988843813387424"
"Eritrea,1995,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Eritrea,1995,ECOLOGICAL,Infestation,0.04065040650406505"
"Eritrea,1995,TECHNOLOGICAL,Road,0.000988843813387424"
"Eritrea,1996,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eritrea,1996,TECHNOLOGICAL,Water,0.0020456019557950405"
"Eritrea,1997,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Eritrea,1998,CONFLICTS,Interstate conflict,0.042431192660550454"
"Eritrea,1999,CLIMATIC,Drought,0.013002364066193853"
"Eritrea,1999,CONFLICTS,Interstate conflict,0.042431192660550454"
"Eritrea,1999,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Eritrea,2000,CONFLICTS,Interstate conflict,0.042431192660550454"
"Eritrea,2001,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2002,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2003,CLIMATIC,Flood,0.0018537243006403776"
"Eritrea,2003,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Eritrea,2003,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2004,CLIMATIC,Flood,0.0018537243006403776"
"Eritrea,2004,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2005,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2005,TECHNOLOGICAL,Road,0.000988843813387424"
"Eritrea,2006,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Eritrea,2006,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2007,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Eritrea,2007,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2008,CLIMATIC,Drought,0.013002364066193853"
"Eritrea,2008,CONFLICTS,Interstate conflict,0.042431192660550454"
"Eritrea,2008,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Eritrea,2008,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2009,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eritrea,2009,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2010,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eritrea,2010,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2011,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eritrea,2011,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2012,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eritrea,2013,ECONOMIC,Currency Crises,0.0060307017543859654"
"Estonia,1972,TECHNOLOGICAL,Air,0.0"
"Estonia,1974,CLIMATIC,Mass movement (wet),0.0"
"Estonia,1975,TECHNOLOGICAL,Miscellaneous accident (General),0.0"
"Estonia,1976,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1977,TECHNOLOGICAL,Fire (Miscellaneous),0.0"
"Estonia,1978,CONFLICTS,Terrorist attack,0.0"
"Estonia,1979,CONFLICTS,Interstate conflict,0.042431192660550454"
"Estonia,1979,TECHNOLOGICAL,Chemical spill,0.0"
"Estonia,1980,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1980,TECHNOLOGICAL,Air,0.0"
"Estonia,1981,CLIMATIC,Flood,0.0"
"Estonia,1981,CLIMATIC,Storm,0.0"
"Estonia,1981,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1981,TECHNOLOGICAL,Fire (Miscellaneous),0.0"
"Estonia,1981,TECHNOLOGICAL,Rail,0.0"
"Estonia,1982,CLIMATIC,Flood,0.0"
"Estonia,1982,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1982,TECHNOLOGICAL,Collapse (Miscellaneous),0.0"
"Estonia,1983,CLIMATIC,Flood,0.0"
"Estonia,1983,CLIMATIC,Storm,0.0"
"Estonia,1983,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1983,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1983,TECHNOLOGICAL,Air,0.0"
"Estonia,1983,TECHNOLOGICAL,Water,0.0"
"Estonia,1984,CLIMATIC,Flood,0.0"
"Estonia,1984,CLIMATIC,Storm,0.0"
"Estonia,1984,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1984,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1984,TECHNOLOGICAL,Air,0.0"
"Estonia,1984,TECHNOLOGICAL,Explosion (Industrial),0.0"
"Estonia,1984,TECHNOLOGICAL,Explosion (Miscellaneous),0.0"
"Estonia,1985,CLIMATIC,Flood,0.0"
"Estonia,1985,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1985,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1985,TECHNOLOGICAL,Air,0.0"
"Estonia,1985,TECHNOLOGICAL,Radiation,0.0"
"Estonia,1986,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1986,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1986,TECHNOLOGICAL,Explosion (Industrial),0.0"
"Estonia,1986,TECHNOLOGICAL,Radiation,0.0"
"Estonia,1986,TECHNOLOGICAL,Rail,0.0"
"Estonia,1986,TECHNOLOGICAL,Water,0.0"
"Estonia,1987,CLIMATIC,Flood,0.0"
"Estonia,1987,CLIMATIC,Mass movement (wet),0.0"
"Estonia,1987,CLIMATIC,Wildfire,0.0"
"Estonia,1987,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1987,TECHNOLOGICAL,Miscellaneous accident (General),0.0"
"Estonia,1987,TECHNOLOGICAL,Rail,0.0"
"Estonia,1988,CLIMATIC,Flood,0.0"
"Estonia,1988,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1988,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1988,TECHNOLOGICAL,Air,0.0"
"Estonia,1988,TECHNOLOGICAL,Chemical spill,0.0"
"Estonia,1988,TECHNOLOGICAL,Rail,0.0"
"Estonia,1989,CLIMATIC,Flood,0.0"
"Estonia,1989,CLIMATIC,Mass movement (wet),0.0"
"Estonia,1989,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1989,CONFLICTS,Terrorist attack,0.0"
"Estonia,1989,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1989,GEOPHYSICAL,Mass movement (dry),0.0"
"Estonia,1989,TECHNOLOGICAL,Air,0.0"
"Estonia,1989,TECHNOLOGICAL,Collapse (Miscellaneous),0.0"
"Estonia,1989,TECHNOLOGICAL,Explosion (Industrial),0.0"
"Estonia,1989,TECHNOLOGICAL,Rail,0.0"
"Estonia,1990,CLIMATIC,Flood,0.0"
"Estonia,1990,CLIMATIC,Mass movement (wet),0.0"
"Estonia,1990,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1990,CONFLICTS,Terrorist attack,0.0"
"Estonia,1990,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1990,TECHNOLOGICAL,Air,0.0"
"Estonia,1990,TECHNOLOGICAL,Explosion (Industrial),0.0"
"Estonia,1990,TECHNOLOGICAL,Rail,0.0"
"Estonia,1990,TECHNOLOGICAL,Road,0.0"
"Estonia,1991,CLIMATIC,Flood,0.0"
"Estonia,1991,CLIMATIC,Storm,0.0"
"Estonia,1991,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1991,CONFLICTS,Terrorist attack,0.0"
"Estonia,1991,GEOPHYSICAL,Earthquake,0.0"
"Estonia,1991,GEOPHYSICAL,Mass movement (dry),0.0"
"Estonia,1991,TECHNOLOGICAL,Air,0.0"
"Estonia,1991,TECHNOLOGICAL,Explosion (Industrial),0.0"
"Estonia,1991,TECHNOLOGICAL,Fire (Industrial),0.0"
"Estonia,1991,TECHNOLOGICAL,Fire (Miscellaneous),0.0"
"Estonia,1992,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Estonia,1992,ECOLOGICAL,Fisheries,0.0"
"Estonia,1992,ECONOMIC,Banking Crises,0.027046783625730996"
"Estonia,1993,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1993,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1993,CONFLICTS,Terrorist attack,0.0004222194927224713"
"Estonia,1993,ECONOMIC,Banking Crises,0.027046783625730996"
"Estonia,1994,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1994,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1994,CONFLICTS,Terrorist attack,0.0005066633912669655"
"Estonia,1994,ECONOMIC,Banking Crises,0.027046783625730996"
"Estonia,1994,TECHNOLOGICAL,Water,0.0020456019557950405"
"Estonia,1995,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1995,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1995,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Estonia,1996,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1996,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1996,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Estonia,1999,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,1999,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Estonia,2000,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2001,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2001,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Estonia,2001,TECHNOLOGICAL,Miscellaneous accident (General),0.012170385395537527"
"Estonia,2002,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2003,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2004,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2004,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2005,CLIMATIC,Storm,0.002355712603062426"
"Estonia,2005,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2005,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2006,CLIMATIC,Extreme temperature,0.014508138711960368"
"Estonia,2006,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2006,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2007,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2007,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2008,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2008,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2009,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2009,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2009,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Estonia,2010,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2010,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2011,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2011,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2011,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Estonia,2011,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Estonia,2012,CLIMATIC,Extreme temperature,0.014508138711960368"
"Estonia,2012,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2012,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2013,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Estonia,2013,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Eswatini,1982,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1983,CLIMATIC,Drought,0.013002364066193853"
"Eswatini,1984,CLIMATIC,Drought,0.013002364066193853"
"Eswatini,1984,CLIMATIC,Storm,0.002355712603062426"
"Eswatini,1984,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1984,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eswatini,1985,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eswatini,1986,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1987,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1989,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1990,CLIMATIC,Drought,0.013002364066193853"
"Eswatini,1991,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1992,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1992,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Eswatini,1993,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1995,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1995,ECONOMIC,Banking Crises,0.027046783625730996"
"Eswatini,1996,ECONOMIC,Banking Crises,0.027046783625730996"
"Eswatini,1997,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1997,ECONOMIC,Banking Crises,0.027046783625730996"
"Eswatini,1998,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1998,ECONOMIC,Banking Crises,0.027046783625730996"
"Eswatini,1999,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,1999,ECONOMIC,Banking Crises,0.027046783625730996"
"Eswatini,2000,CLIMATIC,Flood,0.0018537243006403776"
"Eswatini,2001,CLIMATIC,Drought,0.013002364066193853"
"Eswatini,2001,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eswatini,2001,TECHNOLOGICAL,Road,0.000988843813387424"
"Eswatini,2003,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,2004,TECHNOLOGICAL,Road,0.000988843813387424"
"Eswatini,2005,CLIMATIC,Storm,0.002355712603062426"
"Eswatini,2006,CLIMATIC,Storm,0.002355712603062426"
"Eswatini,2006,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Eswatini,2007,CLIMATIC,Drought,0.013002364066193853"
"Eswatini,2007,CLIMATIC,Wildfire,0.02"
"Eswatini,2008,CLIMATIC,Flood,0.0018537243006403776"
"Eswatini,2008,CONFLICTS,Terrorist attack,0.00025333169563348276"
"Eswatini,2008,ECONOMIC,Currency Crises,0.0060307017543859654"
"Eswatini,2009,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1970,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1970,CONFLICTS,Terrorist attack,0.00025333169563348276"
"Ethiopia,1970,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1971,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1971,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1972,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1973,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1973,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1973,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1974,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1974,CONFLICTS,Terrorist attack,0.000337775594177977"
"Ethiopia,1975,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1975,CONFLICTS,Terrorist attack,0.000337775594177977"
"Ethiopia,1976,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1976,CONFLICTS,Intrastate conflict,0.015482054890921885"
"Ethiopia,1976,CONFLICTS,Terrorist attack,0.0004222194927224713"
"Ethiopia,1977,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1977,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,1977,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1977,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1977,CONFLICTS,Terrorist attack,0.000337775594177977"
"Ethiopia,1977,GEOPHYSICAL,Volcanic activity,0.05631868131868131"
"Ethiopia,1978,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1978,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,1978,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1978,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1978,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Ethiopia,1979,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1979,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1979,CONFLICTS,Terrorist attack,0.000337775594177977"
"Ethiopia,1980,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,1980,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1980,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1980,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1981,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1981,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1981,CONFLICTS,Intrastate conflict,0.015482054890921885"
"Ethiopia,1981,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1982,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1982,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1983,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1983,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1983,CONFLICTS,Intrastate conflict,0.015482054890921885"
"Ethiopia,1983,CONFLICTS,Terrorist attack,0.00025333169563348276"
"Ethiopia,1984,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1984,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1985,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,1985,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1985,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1985,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1985,TECHNOLOGICAL,Rail,0.005186844276788872"
"Ethiopia,1986,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1986,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1986,ECOLOGICAL,Infestation,0.04065040650406505"
"Ethiopia,1987,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1987,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1987,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1987,ECOLOGICAL,Infestation,0.04065040650406505"
"Ethiopia,1987,TECHNOLOGICAL,Air,0.00327210530229791"
"Ethiopia,1988,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,1988,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1988,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Ethiopia,1988,ECOLOGICAL,Infectious disease,0.010108133521391631"
"Ethiopia,1988,ECOLOGICAL,Infestation,0.04065040650406505"
"Ethiopia,1988,TECHNOLOGICAL,Air,0.00327210530229791"
"Ethiopia,1989,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1989,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1989,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,1989,TECHNOLOGICAL,Rail,0.005186844276788872"
"Ethiopia,1989,TECHNOLOGICAL,Road,0.000988843813387424"
"Ethiopia,1990,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1990,CONFLICTS,Intrastate conflict,0.011611541168191413"
"Ethiopia,1990,CONFLICTS,Terrorist attack,0.0008444389854449426"
"Ethiopia,1990,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1991,CONFLICTS,Intrastate conflict,0.015482054890921885"
"Ethiopia,1991,CONFLICTS,Terrorist attack,0.0004222194927224713"
"Ethiopia,1991,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1991,GEOPHYSICAL,Mass movement (dry),0.14393939393939392"
"Ethiopia,1991,TECHNOLOGICAL,Explosion (Industrial),0.00401899890390939"
"Ethiopia,1991,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Ethiopia,1991,TECHNOLOGICAL,Rail,0.005186844276788872"
"Ethiopia,1992,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1992,CONFLICTS,Terrorist attack,0.0010977706810784253"
"Ethiopia,1992,ECOLOGICAL,Infestation,0.04065040650406505"
"Ethiopia,1992,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1992,ECONOMIC,Debt Crises,0.04016064257028112"
"Ethiopia,1993,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,1993,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1993,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Ethiopia,1993,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1993,ECONOMIC,Debt Crises,0.04016064257028112"
"Ethiopia,1993,TECHNOLOGICAL,Road,0.000988843813387424"
"Ethiopia,1994,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1994,CLIMATIC,Mass movement (wet),0.01284296555750146"
"Ethiopia,1994,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1994,CONFLICTS,Terrorist attack,0.000337775594177977"
"Ethiopia,1994,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1995,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,1995,CONFLICTS,Intrastate conflict,0.0038705137227304713"
"Ethiopia,1995,CONFLICTS,Terrorist attack,0.0004222194927224713"
"Ethiopia,1995,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1995,TECHNOLOGICAL,Collapse (Miscellaneous),0.010007322431047109"
"Ethiopia,1995,TECHNOLOGICAL,Rail,0.005186844276788872"
"Ethiopia,1995,TECHNOLOGICAL,Road,0.000988843813387424"
"Ethiopia,1996,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,1996,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1996,CONFLICTS,Terrorist attack,0.0005911072898114598"
"Ethiopia,1996,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1997,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1997,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,1997,CONFLICTS,Terrorist attack,0.0005066633912669655"
"Ethiopia,1997,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1998,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1998,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,1998,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1998,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1998,TECHNOLOGICAL,Road,0.000988843813387424"
"Ethiopia,1999,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,1999,CLIMATIC,Flood,0.011122345803842264"
"Ethiopia,1999,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,1999,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,1999,CONFLICTS,Terrorist attack,0.0001688877970889885"
"Ethiopia,1999,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,1999,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,1999,TECHNOLOGICAL,Explosion (Miscellaneous),0.011049723756906079"
"Ethiopia,1999,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Ethiopia,2000,CLIMATIC,Flood,0.003707448601280755"
"Ethiopia,2000,CLIMATIC,Mass movement (wet),0.01284296555750146"
"Ethiopia,2000,CLIMATIC,Wildfire,0.02"
"Ethiopia,2000,CONFLICTS,Interstate conflict,0.042431192660550454"
"Ethiopia,2000,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,2000,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,2000,ECOLOGICAL,Infectious disease,0.010108133521391631"
"Ethiopia,2000,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,2000,TECHNOLOGICAL,Fire (Miscellaneous),0.00461361014994233"
"Ethiopia,2000,TECHNOLOGICAL,Miscellaneous accident (General),0.012170385395537527"
"Ethiopia,2000,TECHNOLOGICAL,Road,0.000988843813387424"
"Ethiopia,2001,CLIMATIC,Flood,0.005561172901921132"
"Ethiopia,2001,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,2001,ECOLOGICAL,Infectious disease,0.010108133521391631"
"Ethiopia,2001,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,2001,TECHNOLOGICAL,Road,0.001977687626774848"
"Ethiopia,2002,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,2002,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,2002,CONFLICTS,Terrorist attack,0.00025333169563348276"
"Ethiopia,2002,ECOLOGICAL,Infectious disease,0.005054066760695816"
"Ethiopia,2002,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,2002,TECHNOLOGICAL,Road,0.003955375253549696"
"Ethiopia,2003,CLIMATIC,Drought,0.013002364066193853"
"Ethiopia,2003,CLIMATIC,Flood,0.0018537243006403776"
"Ethiopia,2003,CONFLICTS,Intrastate conflict,0.007741027445460943"
"Ethiopia,2003,CONFLICTS,Terrorist attack,8.444389854449425e-05"
"Ethiopia,2003,ECONOMIC,Currency Crises,0.0060307017543859654"
"Ethiopia,2003,TECHNOLOGICAL,Collapse (Miscellaneous),0.010007322431047109"
